Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,MOULANKHED,5,Agriculture,32,0,0,160
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,Machapur,5,Agriculture,16,0,0,80
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,PEDDA REDDY,5,Agriculture,246,0,0,1235
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,POSANPALLY,5,Agriculture,45,0,0,230
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,RATHNAPOOR,5,Agriculture,35,0,0,177.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,REPALLEWADA,5,Agriculture,152,0,0,760
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,RUDRARUM,5,Agriculture,235,0,0,1187.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SABDALPOOR,5,Agriculture,53,0,0,285
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SATHOLI,5,Agriculture,99,0,0,495
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,BIZIGIRISHARIFF,5,Agriculture,341,0,0,1710
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,GANDRAPALLY,5,Agriculture,160,0,0,802.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,GOPALPUR,5,Agriculture,52,0,0,262.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,GOVINDAPUR,5,Agriculture,6,0,0,30
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,MOLLAPALLI(B SHARIF),5,Agriculture,4,0,0,20
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,NAAGAARAM,5,Agriculture,2,0,0,10
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,NAGAMPET(B SHARIFF),5,Agriculture,186,0,0,932.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,NAGARAM (VAVILALA),5,Agriculture,319,0,0,1597.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,PAPAIAHPALLY-BSHARIF,5,Agriculture,67,0,0,335
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,PAPAKKAPALLY-VAVILAL,5,Agriculture,89,0,0,445
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,DEVAMPALLY,5,Agriculture,413,0,0,2087.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,GANGIPALLY,5,Agriculture,1046,0,0,5252.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,GATTEPALLY,5,Agriculture,378,0,0,1937.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,GATTUDUDDENAPALLY,5,Agriculture,509,0,0,2545
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,KHADER GUDEM,5,Agriculture,19,0,0,107.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,KONDAPALAKALA,5,Agriculture,1112,0,0,5562.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,LALITHAPUR,5,Agriculture,140,0,0,700
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,NIJAYATHIGUDEM,5,Agriculture,90,0,0,477.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,PEDDURIPALLY,5,Agriculture,17,0,0,85
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,SHAMSHABAD,5,Agriculture,11,0,0,55
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,NEDUNUR,5,Agriculture,298,0,0,1500
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,NUSTULAPOOR,5,Agriculture,565,0,0,3052.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,PARLAPALLY,5,Agriculture,880,0,0,4471.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,POLAMPALLY,5,Agriculture,554,0,0,2772.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,R.K.COLONY,5,Agriculture,3,0,0,17.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,RENIKUNTA,5,Agriculture,602,0,0,3162.5
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,VACHUNUR,5,Agriculture,340,0,0,1742
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,GOPAVARAM,5,Agriculture,74,0,0,398
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,GUBBAGURTHI,5,Agriculture,90,0,0,450
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,JAMPALA NAGAR,5,Agriculture,36,0,0,180
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,KONIJERLA,5,Agriculture,424,0,0,2120
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,KRANTHI NAGAR,5,Agriculture,48,0,0,240
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,LAXMIPURAM-K,5,Agriculture,95,0,0,472
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,LINGAGUDEM,5,Agriculture,58,0,0,290
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,MALLUPALLY,5,Agriculture,252,0,0,1270
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,MEKALAKUNTA,5,Agriculture,96,0,0,480
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,PALLIPADU,5,Agriculture,205,0,0,1025
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,PEDDA RAMAPURAM,5,Agriculture,4,0,0,20
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,JUJJLARAOPETA,5,Agriculture,400,0,0,2136.5
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,KOTHURU,5,Agriculture,181,0,0,907.5
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,LALSINGH THANDA,5,Agriculture,9,0,0,45
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,MADDIVARIGUDEM,5,Agriculture,5,0,0,25
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,MALLAIGUDEM,5,Agriculture,77,0,0,385
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,MANDRAJGUDEM,5,Agriculture,30,0,0,150
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,MANGALTHANDA,5,Agriculture,49,0,0,245
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,NAIKANGUDEM,5,Agriculture,254,0,0,1322.5
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,NANNU THANDA,5,Agriculture,6,0,0,30
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,NARSIMHULAGUDEM,5,Agriculture,245,0,0,1225
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,OGS GUDEM,5,Agriculture,3,0,0,15
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,PALAIR,5,Agriculture,294,0,0,1526
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,PERIKASINGARAM,5,Agriculture,309,0,0,1547.5
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,PURIYA THANDA,5,Agriculture,39,0,0,195
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,CHENNURU,5,Agriculture,256,0,0,1288.5
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,CHINA KORUKONDI,5,Agriculture,290,0,0,1501
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,K.Y.BOINAPALLY,5,Agriculture,165,0,0,825
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,LINGALA,5,Agriculture,176,0,0,912.5
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,MARLAPAD,5,Agriculture,130,0,0,642
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,MUCHARAM,5,Agriculture,89,0,0,445
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,OBULRAO BANJARA,5,Agriculture,1,0,0,5
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,P.Y.BOINAPALLY,5,Agriculture,59,0,0,295
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,PAIPUR,5,Agriculture,212,0,0,1060
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,PEDA KORUKONDI,5,Agriculture,278,0,0,1387.5
KHAMMAM,WYRA,MADHIRA,MADHIRA,MADUPALLY,5,Agriculture,451,0,0,2350
KHAMMAM,WYRA,MADHIRA,MADHIRA,MAHADEVAPURAM,5,Agriculture,60,0,0,307.5
KHAMMAM,WYRA,MADHIRA,MADHIRA,NAKKALAGARUVU,5,Agriculture,75,0,0,375
KHAMMAM,WYRA,MADHIRA,MADHIRA,RAYAPATNAM,5,Agriculture,242,0,0,1222.5
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,AMBARIPETA,5,Agriculture,87,0,0,435
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,CHILUKURU,5,Agriculture,86,0,0,482.5
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,DENDUKURU,5,Agriculture,279,0,0,1400
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,JALAMUDI,5,Agriculture,132,0,0,750
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,K I PADU,5,Agriculture,68,0,0,372.5
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,KAZIPURAM,5,Agriculture,28,0,0,140
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,KHAMMAMPADU,5,Agriculture,89,0,0,520
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,KRISHNAPURAM,5,Agriculture,153,0,0,772.5
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,PEDDA KODEPAKA,5,Agriculture,452,0,0,2260
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,PRAGATHI SINGARAM,5,Agriculture,313,0,0,1785
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,RAJUPALLY,5,Agriculture,157,0,0,785
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,SADAN PALLY,5,Agriculture,155,0,0,775
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,SHAYAMPET,5,Agriculture,315,0,0,1577.5
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,SURAMPET,5,Agriculture,68,0,0,340
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,Surya naik thanda,5,Agriculture,4,0,0,20
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,TAHARAPUR,5,Agriculture,294,0,0,1472.5
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,VASANTHAPUR,5,Agriculture,242,0,0,1387.5
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,THUMMANALA,5,Agriculture,445,1,0,2225
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,VELGONDA,5,Agriculture,439,0,0,2195
JAGITYAL,JAGITYAL,DHARMAPURI,RAJARAMPALLY,AMBARIPET     ,5,Agriculture,349,0,0,1745
JAGITYAL,JAGITYAL,DHARMAPURI,RAJARAMPALLY,ENDAPALLY     ,5,Agriculture,705,1,0,3525
JAGITYAL,JAGITYAL,DHARMAPURI,RAJARAMPALLY,GODISHALPET (REC)             ,5,Agriculture,373,0,0,1865
JAGITYAL,JAGITYAL,DHARMAPURI,RAJARAMPALLY,GULLAKOTA     ,5,Agriculture,938,0,0,4690
JAGITYAL,JAGITYAL,DHARMAPURI,RAJARAMPALLY,KONDAPOOR     ,5,Agriculture,335,0,0,1675
JAGITYAL,JAGITYAL,DHARMAPURI,RAJARAMPALLY,KOTHAPET      ,5,Agriculture,280,0,0,1402.5
JAGITYAL,JAGITYAL,DHARMAPURI,RAJARAMPALLY,PADKAL      (REC)             ,5,Agriculture,204,0,0,1022.5
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,THATIPALLY I,5,Agriculture,851,0,0,4452.5
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,VANJARIPALLY,5,Agriculture,2,0,0,10
JAGITYAL,JAGITYAL,Jagitial Town,JAGTIAL TOWN II,JAGTIAL TOWN II,5,Agriculture,286,0,0,1430
JAGITYAL,JAGITYAL,Jagitial Town,JAGTIAL TOWN II,SHANKULAPALLY,5,Agriculture,71,0,0,355
JAGITYAL,JAGITYAL,Jagitial Town,JAGTIAL TOWN-III,JAGTIAL TOWN-III,5,Agriculture,52,0,0,260
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,ANANTHARAM,5,Agriculture,196,0,0,980
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,BALAPALLY,5,Agriculture,234,0,0,1175
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,KOMATI KONDAPOOR,5,Agriculture,446,0,0,2230
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,MAIDIPALLY (W),5,Agriculture,447,1,0,2235
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,RAJESHWARAO PET,5,Agriculture,334,0,0,1670
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,SATHAKKAPALLY,5,Agriculture,184,0,0,920
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,VARSHKONDA,5,Agriculture,566,0,0,2830
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,CHITTAPOOR,5,Agriculture,730,0,0,3650
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,DHARMARAM,5,Agriculture,369,0,0,1884.5
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,GUNDAMPALLY,5,Agriculture,481,0,0,2405
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,LAXMIPOOR,5,Agriculture,66,0,0,330
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,MUTHYAMPET,5,Agriculture,697,0,0,3498.55
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,CHEETUR,5,Agriculture,296,0,0,1541.5
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,Enabavi,5,Agriculture,1,0,0,7.5
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,GUMMADAVELLI,5,Agriculture,382,0,0,2016
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,JEEDIKAL,5,Agriculture,321,0,0,1734.5
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,KALLEM,5,Agriculture,614,0,0,3240
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,KISTAGUDEM,5,Agriculture,124,0,0,718.5
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,KOTHAPALLY,5,Agriculture,236,0,0,1255.5
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,KUNDARAM,5,Agriculture,519,0,0,2774.5
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,LINGALA GHANPUR (H),5,Agriculture,736,0,0,3973
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,MANDONIGUDEM,5,Agriculture,18,0,0,100.5
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,HANMAJIPET,5,Agriculture,495,0,0,2485
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,IBRAHIMPET,5,Agriculture,578,0,0,2885.5
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,Jakkaldani thanda,5,Agriculture,1,0,0,5
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,KODLAPOOR,5,Agriculture,89,0,0,445
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,KOLLUR,5,Agriculture,196,0,0,1012.5
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,KONAPUR,5,Agriculture,495,0,0,2475
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,MOGLAMPALLY,5,Agriculture,34,0,0,165.5
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,NAGARAM,5,Agriculture,154,0,0,800
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,POCHARAM,5,Agriculture,131,0,0,655
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,SANGOJIPET,5,Agriculture,330,0,0,1652.5
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA RURAL,SOMESWAR,5,Agriculture,118,0,0,592.5
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,TAKKADPALLI KHU,5,Agriculture,58,0,0,295
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,TUPDAL,5,Agriculture,53,0,0,280
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,VITTAL WADI,5,Agriculture,61,0,0,305
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,WADLAM,5,Agriculture,280,0,0,1442.5
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,WADLAM THANDA,5,Agriculture,28,0,0,140
KAMAREDDY,BANSWADA,PITLAM,PITLAM,ANNARAM KALAN,5,Agriculture,260,0,0,1300
KAMAREDDY,BANSWADA,PITLAM,PITLAM,BANDAPALLY,5,Agriculture,291,0,0,1497.5
KAMAREDDY,BANSWADA,PITLAM,PITLAM,BOLLOKPALLY,5,Agriculture,143,0,0,715
KAMAREDDY,BANSWADA,PITLAM,PITLAM,BRAMANAPALLI CH,5,Agriculture,89,0,0,445
KAMAREDDY,BANSWADA,PITLAM,PITLAM,BURMAPUR,5,Agriculture,111,0,0,555
KAMAREDDY,BANSWADA,PITLAM,PITLAM,CHILLARGI,5,Agriculture,467,0,0,2337.5
KAMAREDDY,BANSWADA,PITLAM,PITLAM,CHINNA GOURARAM,5,Agriculture,120,0,0,600
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,KAMAREDDY TOWN II,5,Agriculture,53,1,295,275
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),ADLOOR,5,Agriculture,584,0,0,2982.5
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),CHINNAMALLAREDDY,5,Agriculture,489,0,0,2540
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),ELCHIPOOR,5,Agriculture,226,0,0,1190
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),GARGUL,5,Agriculture,300,0,0,1579
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),GUDEM,5,Agriculture,257,0,0,1322.5
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),ISSROJIWADI,5,Agriculture,295,0,0,1475
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),KOTALPALLY,5,Agriculture,72,0,0,360
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),KYASAMPALLY,5,Agriculture,564,0,0,2995
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SHIVAPOOR,5,Agriculture,163,0,0,815
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SOMVARPET,5,Agriculture,85,0,0,425
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,THIMMAPOOR,5,Agriculture,183,0,0,915
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,TIMMAREDDIPET,5,Agriculture,362,0,0,1927.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,VELLUTLA,5,Agriculture,470,0,0,2357.5
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,VENKATAPOOR,5,Agriculture,132,0,0,660
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,Vellutlapet,5,Agriculture,25,0,0,130
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,5,Agriculture,403,0,0,2027.5
KARIMNAGAR,HUZURABAD,HUZURABAD,AMUDALAPALLY,AMUDALAPALLY,5,Agriculture,339,0,0,1767.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,SAYAMPET(B SHARIFF),5,Agriculture,248,0,0,1245
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,SHAMBUNIPALLI,5,Agriculture,9,0,0,45
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,THANGULA,5,Agriculture,557,0,0,2805
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,VAVILALA,5,Agriculture,401,0,0,2022.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,VILASAGAR,5,Agriculture,266,0,0,1382.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,ACHAM PALLY,5,Agriculture,21,0,0,105
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,BETHIGAL,5,Agriculture,586,0,0,2930
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,BRAHMANAPALLY,5,Agriculture,136,0,0,682.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,HIMMATHNAGARAM,5,Agriculture,237,0,0,1185
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,KANAPARTHY,5,Agriculture,322,0,0,1615
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,KONDAPAKA,5,Agriculture,269,0,0,1360.5
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,KOTHAPALLY,5,Agriculture,60,0,0,300
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,VANNARAM,5,Agriculture,364,0,0,1875
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,ANNARAM,5,Agriculture,739,0,0,3702.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,JAGGAIAHPALLY,5,Agriculture,194,0,0,1004.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,KALLEDA,5,Agriculture,405,0,0,2030
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,LAXMIPUR,5,Agriculture,8,0,0,40
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,LINGAPUR,5,Agriculture,450,0,0,2260
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,MADDIKUNTA,5,Agriculture,322,0,0,1612.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,MANAKONDUR,5,Agriculture,916,0,0,4630.5
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,MUNJAMPALLY,5,Agriculture,368,0,0,1850
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,AMMAPET,5,Agriculture,3,0,0,15
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,CHIRUMARRY                    ,5,Agriculture,9,0,0,45
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,GANDHASIRI                    ,5,Agriculture,1,0,0,5
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,GOKINEPALLY,5,Agriculture,7,0,0,392.5
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,PAMMY,5,Agriculture,11,0,0,1565
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-4,DAMSALAPURAM,5,Agriculture,1,0,0,5
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-4,SEETARAMPURAM,5,Agriculture,43,0,0,211
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-4,ZONE (19) KHAMMAM,5,Agriculture,1,0,0,5
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,R.CH.PURAM-K,5,Agriculture,89,0,0,475.5
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,S.VENKATAPURAM,5,Agriculture,142,0,0,710
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,SALEBANZARA,5,Agriculture,144,0,0,720
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,SIDDINAGAR,5,Agriculture,148,0,0,763.5
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,SINGARAYAPALEM,5,Agriculture,273,0,0,1365
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,SRINIVASA NAGAR,5,Agriculture,9,0,0,45
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,THEEGAL BANZARA,5,Agriculture,151,0,0,755
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,UPPALACHALAKA,5,Agriculture,216,0,0,1173
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,VIKRAM NAGAR,5,Agriculture,56,0,0,280
KHAMMAM,KHAMMAM,PEDDA GOPATHI,NAGULAVANCHA,BOPPARAM,5,Agriculture,49,0,0,265
KHAMMAM,KHAMMAM,PEDDA GOPATHI,NAGULAVANCHA,CHINA MANDAVA,5,Agriculture,265,0,0,1340
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,RAJUPETA,5,Agriculture,200,0,0,1002.5
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,RAJUPETA BAZAR,5,Agriculture,58,0,0,292.5
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,RAJUTHANDA,5,Agriculture,20,0,0,100
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,SANDYA THANDA,5,Agriculture,12,0,0,60
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,SEETHALA THANDA,5,Agriculture,4,0,0,20
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,SOMALATHANDA,5,Agriculture,16,0,0,80
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,TALLAGADA THANDA,5,Agriculture,15,0,0,90
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,THUMMALA THANDA,5,Agriculture,49,0,0,245
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,UDATALAGUDEM,5,Agriculture,27,0,0,135
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,VATYA THANDA,5,Agriculture,7,0,0,35
