circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,GURRAPU THANDA,5,Agriculture,7,0,0,35.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,KOTIYA THANDA,5,Agriculture,16,0,0,80.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,LACHYA THANDA,5,Agriculture,3,0,0,15.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,LUNAVATH THANDA,5,Agriculture,9,0,0,45.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MADHURIPURAM,5,Agriculture,4,0,0,20.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA  (HQ),5,Agriculture,1216,0,0,6080.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA TOWN 1,5,Agriculture,78,0,0,390.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA TOWN 2,5,Agriculture,26,0,0,130.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),JATOTH SOMULA THANDA,5,Agriculture,7,0,0,35.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),KHANAPUR,5,Agriculture,264,3,0,1320.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),KOMMANAPALLY,5,Agriculture,186,0,0,930.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),SOMARAM,5,Agriculture,312,0,0,1560.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),THORRUR A,5,Agriculture,51,0,0,255.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),THORRUR HQ,5,Agriculture,513,0,0,2570.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,BELLAMPALLY - RURAL,AKANPALY,5,Agriculture,554,0,0,2780.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,BELLAMPALLY - RURAL,ANKUSAM,5,Agriculture,43,0,0,215.0
MANCHERIAL,MANCHERIAL,CHENNUR,BHEEMARAM,POLAMPALLI,5,Agriculture,164,0,0,820.0
MANCHERIAL,MANCHERIAL,CHENNUR,BHEEMARAM,POTHANPELLY,5,Agriculture,112,0,0,560.0
MANCHERIAL,MANCHERIAL,CHENNUR,BHEEMARAM,REDDYPALLY,5,Agriculture,64,0,0,320.0
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,ADIVARPET,5,Agriculture,7,0,0,36.0
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,AKKEPALLY,5,Agriculture,64,0,0,343.5
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,ANGRAJPALLI,5,Agriculture,210,0,0,1064.5
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,BHEEMRAOPET,5,Agriculture,232,0,0,1172.5
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,BUDDARAM,5,Agriculture,20,0,0,103.0
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,CHENNUR,5,Agriculture,412,0,0,2068.0
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,CHINTALAPALLI,5,Agriculture,77,0,0,407.5
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KACHANPALLY,5,Agriculture,184,0,0,930.0
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KAMBOJIPET,5,Agriculture,114,0,0,632.5
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KANNEPALLY,5,Agriculture,19,0,0,95.0
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KISTAMPET,5,Agriculture,220,0,0,1119.5
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,YELLARAM,5,Agriculture,218,0,0,1090.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,MANCHERAIAL TOWN,5,Agriculture,31,0,0,155.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,MULKALLA,5,Agriculture,314,0,0,1570.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,OLD MNCL,5,Agriculture,8,0,0,40.0
NIRMAL,BHAINSA,BASAR,TANOOR,MASALGA,5,Agriculture,109,0,0,545.0
NIRMAL,BHAINSA,BASAR,TANOOR,MOGILI,5,Agriculture,100,0,0,500.0
NIRMAL,BHAINSA,BASAR,TANOOR,NANDAGOAM,5,Agriculture,51,0,0,255.0
NIRMAL,BHAINSA,BASAR,TANOOR,NO NAME,5,Agriculture,5,0,0,25.0
NIRMAL,BHAINSA,BASAR,TANOOR,SINGANGOAM,5,Agriculture,53,0,0,265.0
NIRMAL,BHAINSA,BASAR,TANOOR,TANOOR,5,Agriculture,259,0,0,1295.0
NIRMAL,BHAINSA,BASAR,TANOOR,THONDALA,5,Agriculture,102,0,0,510.0
NIRMAL,BHAINSA,BASAR,TANOOR,UMRI,5,Agriculture,117,0,0,585.0
NIRMAL,BHAINSA,BASAR,TANOOR,WADGOAM,5,Agriculture,40,0,0,200.0
NIRMAL,BHAINSA,BASAR,TANOOR,WADLONA,5,Agriculture,69,0,0,345.0
NIRMAL,BHAINSA,BASAR,TANOOR,WADZARI,5,Agriculture,39,0,0,195.0
NIRMAL,BHAINSA,BASAR,TANOOR,ZARI,5,Agriculture,236,0,0,1180.0
NIRMAL,BHAINSA,BASAR,TANOOR,ZARI-B TANDA,5,Agriculture,14,0,0,70.0
NIRMAL,BHAINSA,BHAINSA,BHAINSA - TOWN,BHAINSA(T),5,Agriculture,528,0,0,2645.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,LAXMAPUR,5,Agriculture,350,0,0,1752.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,MUNIPALLY,5,Agriculture,548,0,0,2747.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,NALLAGUTTA THANDA,5,Agriculture,1,0,0,5.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,NARAYANPET,5,Agriculture,345,0,0,1825.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,THORLIKONDA,5,Agriculture,537,0,0,2702.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,AMRABAD,5,Agriculture,243,0,0,1217.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,BADSI,5,Agriculture,804,0,0,4020.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,BHAIRAPUR,5,Agriculture,132,0,0,661.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,CHINNAPUR,5,Agriculture,278,0,0,1390.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,GUDI THANDA - (M),5,Agriculture,5,0,0,25.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,K4,5,Agriculture,2,0,0,10.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,K7,5,Agriculture,4,0,0,20.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,L4,5,Agriculture,30,0,0,150.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,L5,5,Agriculture,59,0,0,295.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,L6,5,Agriculture,64,0,0,320.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,ANTHERGAON,MADDRIALA,5,Agriculture,237,0,0,1185.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,ANTHERGAON,MURMUR,5,Agriculture,136,0,0,680.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,ANTHERGAON,POTYALA,5,Agriculture,156,0,0,800.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,ANTHERGAON,RAYADANDI,5,Agriculture,233,0,0,1185.5
PEDDAPALLY,MANTHANI,RAMAGUNDAM,ANTHERGAON,SOMANPALLY,5,Agriculture,146,0,0,730.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,ANTHERGAON,VEESAMPET,5,Agriculture,196,0,0,1007.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,ANTHERGAON,YELLAMPALLY,5,Agriculture,233,0,0,1177.5
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,BASANTHNAGAR NEW,5,Agriculture,9,0,0,45.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,BODAGUTTAPALLY,5,Agriculture,48,0,0,240.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,DHARMABAD,5,Agriculture,81,0,0,405.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,GOLLA PALLI,5,Agriculture,6,0,0,30.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,GOUREDDIPET,5,Agriculture,305,0,0,1525.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,GURRAMPALLY,5,Agriculture,328,0,0,1640.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,HANUMANTHAPET,5,Agriculture,405,0,0,2025.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,JAGANATHAPOOR,5,Agriculture,13,0,0,65.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,KOTHAPALLY,5,Agriculture,371,0,0,1855.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,MAREDIGONDA,5,Agriculture,353,0,0,1765.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,MOOLASALA,5,Agriculture,444,0,0,2220.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,MUTHARAM,5,Agriculture,193,0,0,965.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,GOLLAPALLY H/O.G.PAD,5,Agriculture,29,0,0,148.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,GOVINDAPURAM,5,Agriculture,514,0,0,2751.5
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,GUNDLAPAHAD,5,Agriculture,283,0,0,1422.5
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,KANNARAOPET,5,Agriculture,280,0,0,1533.5
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,KONDAILAPALLY,5,Agriculture,56,0,0,280.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,KONDAPUR,5,Agriculture,294,0,0,2005.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,LENKAPALLY,5,Agriculture,221,0,0,1105.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,MAMIDLAVEERAIAHPALLY,5,Agriculture,34,0,0,170.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,MEDAPALLY,5,Agriculture,570,0,0,2992.5
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,MUCHEMPULA,5,Agriculture,314,0,0,1570.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,ENUGALLU,Thurputhanda,5,Agriculture,2,0,0,10.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,ANNARAM SHARIFF,5,Agriculture,608,0,0,3040.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,Addabata thanda,5,Agriculture,6,0,0,30.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,BURGUMADLA,5,Agriculture,354,0,0,1770.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,Ck thanda,5,Agriculture,11,0,0,55.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,DOULATNAGAR,5,Agriculture,383,0,0,1915.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,Doopathanda,5,Agriculture,11,0,0,55.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,ISLAVATH THANDA,5,Agriculture,17,0,0,85.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,KALLEDA,5,Agriculture,645,0,0,3227.5
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,Mangtya (valya)thanda,5,Agriculture,1,0,0,5.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,Mothya thanda,5,Agriculture,1,0,0,5.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL - TOWN,BUDWARPET,5,Agriculture,2,0,0,10.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL - TOWN,GAJULPET,5,Agriculture,1,0,0,5.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL - TOWN,NIRMALTOWN- I,5,Agriculture,18,0,0,90.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,ADHARSH NAGAR,5,Agriculture,1,0,0,5.0
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,SIDDAPALLI,5,Agriculture,40,0,0,200.0
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,THALLAPALLY,5,Agriculture,318,0,0,1590.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,AKLOOR,5,Agriculture,397,0,0,1990.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,AMEENAPUR,5,Agriculture,193,0,0,982.5
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,ANKASAPUR,5,Agriculture,703,0,0,3518.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,JANKAMPET,5,Agriculture,316,0,0,1586.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,KOMANPALLI,5,Agriculture,178,0,0,890.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,KOTHAPALLY,5,Agriculture,195,0,0,975.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,KUKUNOOR,5,Agriculture,322,0,0,1612.5
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,LAKKORA,5,Agriculture,375,0,0,1910.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,MOTHE,5,Agriculture,967,0,0,4850.5
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,NADUKUDA,5,Agriculture,828,0,0,4162.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SAYEEDPUR,5,Agriculture,259,0,0,1295.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SIDDAPUR TANDA,5,Agriculture,105,0,0,525.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,5,Agriculture,417,1,130,2090.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SRINAGAR,5,Agriculture,336,0,0,1702.5
NIZAMABAD,BODHAN,RUDRUR,VARNI,TAGLEPALLI,5,Agriculture,596,0,0,2982.5
NIZAMABAD,BODHAN,RUDRUR,VARNI,VADDAPALLY,5,Agriculture,20,0,0,100.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,VARNI,5,Agriculture,375,0,0,1877.5
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,AMBEMPENTA,5,Agriculture,8,0,0,101.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,AMDAPOOR,5,Agriculture,308,0,0,1540.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,BANDARPALLY,5,Agriculture,119,0,0,595.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,BARDIPOOR,5,Agriculture,389,0,0,1967.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,BELLALFORM,5,Agriculture,299,0,0,1530.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,KALPOLE,5,Agriculture,101,0,0,505.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,KANJAR,5,Agriculture,654,0,0,3268.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,KASABAGH T,5,Agriculture,11,0,0,55.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,KULASPUR,5,Agriculture,576,0,0,2942.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,KULASPUR T,5,Agriculture,14,0,0,70.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,MANCHIPPA,5,Agriculture,428,0,0,2145.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,MUDHAKPALLY,5,Agriculture,886,0,0,4434.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,MUGPAL,5,Agriculture,459,0,0,2300.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,NARSINGPALLY,5,Agriculture,339,0,0,1695.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,NYALKAL,5,Agriculture,280,0,0,1410.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,ODDERA COLONY,5,Agriculture,1,0,0,5.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,N1,5,Agriculture,2,0,0,10.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,N3,5,Agriculture,16,0,0,80.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-III,GG COLLEGE AREA,5,Agriculture,1,0,0,5.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-III,K2,5,Agriculture,18,0,0,90.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-III,K3,5,Agriculture,14,0,0,70.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-III,N6,5,Agriculture,104,0,0,520.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-V,GOPANPALLI,5,Agriculture,460,1,90,2300.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-V,KALEPALLY CAMP,5,Agriculture,68,0,0,345.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,E THAKKALAPALLI,5,Agriculture,722,0,0,3610.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,ELKALAPALLY,5,Agriculture,327,0,0,1637.5
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,GUDIPALLY,5,Agriculture,122,0,0,610.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,JAYYARAM,5,Agriculture,271,0,0,1355.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,KANNALA - (REC),5,Agriculture,333,0,0,1665.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,KOTHAPALLI,5,Agriculture,2,0,0,10.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,KUKKALAGUDUR,5,Agriculture,341,0,0,1707.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,MAREDIPALLY   ,5,Agriculture,395,0,0,1975.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,MUNJAMPALLY (REC)             ,5,Agriculture,287,0,0,1435.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,RAGHVAPOOR,5,Agriculture,246,0,0,1230.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,RAMPALLI,5,Agriculture,330,0,0,1650.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,RANGAPOOR,5,Agriculture,263,0,0,1315.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,SABBITHAM,5,Agriculture,170,0,0,850.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,RAGHAVAPUR,VENKATRAO PALLI,5,Agriculture,32,0,0,160.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,SHANTHINAGAR,CHANDAPALLI,5,Agriculture,3,0,0,15.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,SHANTHINAGAR,CHANDAPALLY,5,Agriculture,523,0,0,2615.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,SHANTHINAGAR,PEDDAPALLY TOWN 2,5,Agriculture,98,0,0,490.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,ELIGAID,BURANMIYAPET  ,5,Agriculture,220,0,0,1100.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,ELIGAID,DHOOLIKATTA  (REC)            ,5,Agriculture,523,0,0,2620.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,MUDUCHAKKALAPALLY,5,Agriculture,51,0,0,273.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,NAGARAJPALLY,5,Agriculture,189,0,0,955.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,NALLABELLY(H.Q),5,Agriculture,355,0,0,1775.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,NANDEGAMA,5,Agriculture,262,0,0,1310.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,NAREKKAPET,5,Agriculture,273,0,0,1365.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,PADMAPURAM,5,Agriculture,1,0,0,5.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,PEDDA THANDA,5,Agriculture,3,0,0,15.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,RAMATHEERTHAM,5,Agriculture,118,0,0,590.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,RAMPUR,5,Agriculture,164,0,0,849.5
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,RANGAPUR,5,Agriculture,217,0,0,1091.0
WARANGAL,NARSAMPET,NARSAMPET(TOWN,NALLABELLY,RELAKUNTA,5,Agriculture,298,0,0,1490.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,Narayanapur,5,Agriculture,8,0,0,40.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,PARVATHAGIRI,5,Agriculture,648,0,0,3242.5
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,Pedda thanda,5,Agriculture,11,0,0,55.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,RAVOOR,5,Agriculture,302,0,0,1510.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,ROLLAKAL,5,Agriculture,429,0,0,2145.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,UN-MATCH,5,Agriculture,4,0,0,20.0
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,WADLAKONDA,5,Agriculture,344,0,0,1720.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,MYLARAM,BALNAIK THANDA,5,Agriculture,29,0,0,145.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,MYLARAM,BURHANPALLI,5,Agriculture,322,0,0,1655.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,MYLARAM,DUBBATHANDA,5,Agriculture,4,0,0,20.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,MYLARAM,GATTIKAL,5,Agriculture,281,0,0,1405.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,MYLARAM,JAGANNADHPALLI,5,Agriculture,278,0,0,1390.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,MANJULAPUR,5,Agriculture,290,0,0,1460.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,NIRMAL (T),5,Agriculture,111,0,0,573.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,DIVYA NAGAR,5,Agriculture,1,0,0,5.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,PADGAL,5,Agriculture,829,0,0,4150.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,POCHAMPALLY,5,Agriculture,229,0,0,1159.5
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,SAHEBPET,5,Agriculture,159,0,0,830.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,VELPUR,5,Agriculture,1049,0,0,5262.5
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,VENKATAPUR,5,Agriculture,185,0,0,925.0
NIZAMABAD,ARMOOR,BHEEMGAL,VELPUR,WADI,5,Agriculture,185,0,0,925.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,ADDABORE THANDA,5,Agriculture,27,0,0,135.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,AMEER NAGAR,5,Agriculture,567,0,0,2935.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,BADITHANDA,5,Agriculture,22,0,0,110.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,BASHEERABAD,5,Agriculture,558,0,0,2822.5
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,CHINTAMANITHANDA,5,Agriculture,33,0,0,165.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,BHAVANIPET,5,Agriculture,392,0,0,1960.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,BHIKNELLY,5,Agriculture,55,0,0,312.5
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,BHOOLAXMI CAMP,5,Agriculture,10,0,0,50.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,CHINNAMAVANDI KURD,5,Agriculture,229,0,0,1150.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,ERAJPALLY,5,Agriculture,439,0,0,2202.5
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,HANGARGA Y,5,Agriculture,191,0,0,955.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,KALDURKI,5,Agriculture,547,0,0,2747.5
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,KHANDAGOAN,5,Agriculture,81,0,0,412.5
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,KOPPARGA,5,Agriculture,144,0,0,720.0
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,LANGDAPOOR,5,Agriculture,116,0,0,588.5
NIZAMABAD,BODHAN,YEDPALLY,BODHAN RURAL,MINARPALLY,5,Agriculture,249,0,0,1252.5
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SINGAMPALLY,5,Agriculture,8,0,0,40.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SIRPUR,5,Agriculture,873,0,0,4372.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SRIRAMNAGAR T,5,Agriculture,1,0,0,5.0
